snapshot,relative_path,workspace_path,bytes,sha256,normalized_sha256,normalization
main,Drivers/CMSIS/Include/mpu_armv7.h,Drivers/CMSIS/Include/mpu_armv7.h,11441,e4968e627df085e4ebf46be5140be657e035d978ae1938c1c2e3ee49fbde5030,e4968e627df085e4ebf46be5140be657e035d978ae1938c1c2e3ee49fbde5030,utf-8 BOM/newlines normalized
main,Drivers/CMSIS/Include/mpu_armv8.h,Drivers/CMSIS/Include/mpu_armv8.h,10625,8e5a84b186f303eb3f2ece0cd84f013ac31ed68bffde4feea502acd0b474c40f,8e5a84b186f303eb3f2ece0cd84f013ac31ed68bffde4feea502acd0b474c40f,utf-8 BOM/newlines normalized
main,Drivers/CMSIS/Include/tz_context.h,Drivers/CMSIS/Include/tz_context.h,2687,45565c8cb04c653aabaf3cceddfc848b6a0de28c20d4f7e3d475a992c7eee788,45565c8cb04c653aabaf3cceddfc848b6a0de28c20d4f7e3d475a992c7eee788,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/Legacy/stm32_hal_legacy.h,Drivers/STM32F0xx_HAL_Driver/Inc/Legacy/stm32_hal_legacy.h,236949,3ac002c4df98f17ed8e6802508357643cf72540de7222f903f5bfdc402ab7b44,3ac002c4df98f17ed8e6802508357643cf72540de7222f903f5bfdc402ab7b44,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal.h,32497,29e3c732a39e22b5fa3d7197e0d96b3a9cf32b205268c45a517511b9c9ab1292,29e3c732a39e22b5fa3d7197e0d96b3a9cf32b205268c45a517511b9c9ab1292,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc.h,52001,874527f39efa00625ca966e51a26b46dcd4aa957a2d39f2afb900f8a484d881e,874527f39efa00625ca966e51a26b46dcd4aa957a2d39f2afb900f8a484d881e,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_adc_ex.h,13053,57e515316bf65b84a8635f15fb22850ae4ec0197ea9907a14902dbc780bca6b9,57e515316bf65b84a8635f15fb22850ae4ec0197ea9907a14902dbc780bca6b9,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_cortex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_cortex.h,3669,6051101b3b55b460ef98bfc854c42ca4cc5b5bb6eba6dda2426c5fd3889b9bbb,6051101b3b55b460ef98bfc854c42ca4cc5b5bb6eba6dda2426c5fd3889b9bbb,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_def.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_def.h,6565,7c831c91bb3ed127dd52b842b919649129095c06eeeef185da6c15ccf9718bcf,7c831c91bb3ed127dd52b842b919649129095c06eeeef185da6c15ccf9718bcf,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_dma.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_dma.h,28317,404be6c6d36948b786025327cfffa42254e6ee48e7910db2fa665030a2a7e475,404be6c6d36948b786025327cfffa42254e6ee48e7910db2fa665030a2a7e475,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_dma_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_dma_ex.h,58343,a7dcbd01b2ea86fdb23bd7e898d2c212a17722f19984e9cdf2f341f2f886ee3d,a7dcbd01b2ea86fdb23bd7e898d2c212a17722f19984e9cdf2f341f2f886ee3d,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_exti.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_exti.h,14274,e73dc38722d586062b7437067f9e6990f9952cbcb823696bbbf2d2e61a5b3878,e73dc38722d586062b7437067f9e6990f9952cbcb823696bbbf2d2e61a5b3878,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_flash.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_flash.h,10077,3bed899f71156113108277ca5282293d03664028bb7e50d4c302f955961d7500,3bed899f71156113108277ca5282293d03664028bb7e50d4c302f955961d7500,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_flash_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_flash_ex.h,19175,1e94d0081874d25cd182957103e5e46dba211577e45aa9835020f0b56f248042,1e94d0081874d25cd182957103e5e46dba211577e45aa9835020f0b56f248042,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_gpio.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_gpio.h,13686,1211e581c187d6fdb37bf14753e10073c4c7118f9ffb140977c1f535c702ab73,1211e581c187d6fdb37bf14753e10073c4c7118f9ffb140977c1f535c702ab73,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_gpio_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_gpio_ex.h,51121,2c219ba343b4d30fcc1c682805cd823c16c7076dc26253c2e4d135d752c06007,2c219ba343b4d30fcc1c682805cd823c16c7076dc26253c2e4d135d752c06007,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_i2c.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_i2c.h,38822,deecbe1b8386fee66a0a6cf262b87b269e3acba4796670cf156cf2bf12bc5964,deecbe1b8386fee66a0a6cf262b87b269e3acba4796670cf156cf2bf12bc5964,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_i2c_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_i2c_ex.h,6863,f466424c93867d7b42a184a622de48eb47be2b50fb8766b36bf88eb3c5be1656,f466424c93867d7b42a184a622de48eb47be2b50fb8766b36bf88eb3c5be1656,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_pwr.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_pwr.h,5690,271e3b144808b0a93ff0113e5e1c3821efc622e00e7fcc33b8f24e744360c26f,271e3b144808b0a93ff0113e5e1c3821efc622e00e7fcc33b8f24e744360c26f,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_pwr_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_pwr_ex.h,17330,49f0336c35719052670809bbad1487f73dbf0b26db63c0c9b6d44a6d8270a8c4,49f0336c35719052670809bbad1487f73dbf0b26db63c0c9b6d44a6d8270a8c4,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_rcc.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_rcc.h,82447,b91f3fcb137b91be8556cf26017ecc62b53771b3b9cb7fbd0a43e1e8fb5676bc,b91f3fcb137b91be8556cf26017ecc62b53771b3b9cb7fbd0a43e1e8fb5676bc,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_rcc_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_rcc_ex.h,92125,52232e808e6028a811563ca44e25a9cb104838a946ce4f3121121d5d6ba8e0f1,52232e808e6028a811563ca44e25a9cb104838a946ce4f3121121d5d6ba8e0f1,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_tim.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_tim.h,123178,e2f34e5ddd2437830e355c6afcdb479134da4037702a9800c707fcabb62ae66d,e2f34e5ddd2437830e355c6afcdb479134da4037702a9800c707fcabb62ae66d,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_tim_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_tim_ex.h,10151,26b61b357edfb63467fd6af7a91d0de4fc07d50adcc4e00e1d6177d3ef2630a4,26b61b357edfb63467fd6af7a91d0de4fc07d50adcc4e00e1d6177d3ef2630a4,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_uart.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_uart.h,82667,794d891aa4cf9b1743904ad2f1a129962f3a6faccb20d5879890a89b480be74a,794d891aa4cf9b1743904ad2f1a129962f3a6faccb20d5879890a89b480be74a,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_uart_ex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_hal_uart_ex.h,30466,be6ee1becaa418eb58d357c8021885df19865722c72bbabf0b44c800e6c2934a,be6ee1becaa418eb58d357c8021885df19865722c72bbabf0b44c800e6c2934a,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_adc.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_adc.h,180734,c1e849a895ad4e06742eb73b1c32e564881399508bc6d624a2c4aded007f0d6f,c1e849a895ad4e06742eb73b1c32e564881399508bc6d624a2c4aded007f0d6f,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_bus.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_bus.h,36431,e3e9c9a4f1089f3dc933187297c36ad23fe4943b035ffc94917d0c54b1379ba4,e3e9c9a4f1089f3dc933187297c36ad23fe4943b035ffc94917d0c54b1379ba4,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_cortex.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_cortex.h,9196,a704f2b1f39936dbb705c40e329107fcf612ecd0fcbed25bfeebbadba7c6a027,a704f2b1f39936dbb705c40e329107fcf612ecd0fcbed25bfeebbadba7c6a027,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_crs.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_crs.h,24104,0e4cead6a63d9b7dd9791eea1b9fc6cc49d9a561f69d40ca52d9f3fd91e34073,0e4cead6a63d9b7dd9791eea1b9fc6cc49d9a561f69d40ca52d9f3fd91e34073,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_dma.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_dma.h,90925,3f333021413746ac4b1243978d7c96e3d50291fc9c97de440293e511018dde7c,3f333021413746ac4b1243978d7c96e3d50291fc9c97de440293e511018dde7c,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_exti.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_exti.h,36167,3564164aca3102c8fd49020ac93cffd5358fd390b5f5ddb78622192f9e145d72,3564164aca3102c8fd49020ac93cffd5358fd390b5f5ddb78622192f9e145d72,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_gpio.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_gpio.h,35216,cf73dfcae00250a540be22d4c954ce728a477c2c6b3cef347ac7e724c101b429,cf73dfcae00250a540be22d4c954ce728a477c2c6b3cef347ac7e724c101b429,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_pwr.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_pwr.h,17505,82df9f38fde9cda27a57dbbf61d5ee82c5c9d83cb01cfad149636e3e9547fa4c,82df9f38fde9cda27a57dbbf61d5ee82c5c9d83cb01cfad149636e3e9547fa4c,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_rcc.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_rcc.h,77854,a9e44989596f30e24d7939ea670eb9158737664845d824128b6311a35c335007,a9e44989596f30e24d7939ea670eb9158737664845d824128b6311a35c335007,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_system.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_system.h,75575,b7253d6ac27af7ee42aad18e0bf6d4775cd8c7c351379648f7ab73bba8a82e57,b7253d6ac27af7ee42aad18e0bf6d4775cd8c7c351379648f7ab73bba8a82e57,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_tim.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_tim.h,170605,802642c6737161b3d85c4ef6cb8c5a87d6526ebbb2de1bf94a3ef4033d919ca7,802642c6737161b3d85c4ef6cb8c5a87d6526ebbb2de1bf94a3ef4033d919ca7,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_usart.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_usart.h,149571,c9f179059e5a6cfc01f8c7e7fd34344e7bcde4542f9e934d1367e88360187f31,c9f179059e5a6cfc01f8c7e7fd34344e7bcde4542f9e934d1367e88360187f31,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_utils.h,Drivers/STM32F0xx_HAL_Driver/Inc/stm32f0xx_ll_utils.h,8688,2e82b3778341a414dc75c7c6cdd944a906c4abdd9ac96b29163c5f1cbe0b2b94,2e82b3778341a414dc75c7c6cdd944a906c4abdd9ac96b29163c5f1cbe0b2b94,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal.c,15360,79c8fc228207c4ae967cb5e3bed81fd36e6cacc6a2d9f59809c8f369e1bf979c,79c8fc228207c4ae967cb5e3bed81fd36e6cacc6a2d9f59809c8f369e1bf979c,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_adc.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_adc.c,94475,14e28654d0ce09d23e411e9ad1f7e43701095df5dd5771b561cbb862618e375b,14e28654d0ce09d23e411e9ad1f7e43701095df5dd5771b561cbb862618e375b,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_adc_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_adc_ex.c,6387,6d7a4e63940bd47e24da89847a777ca570441188f974e70e021e64e3a9cba5af,6d7a4e63940bd47e24da89847a777ca570441188f974e70e021e64e3a9cba5af,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_cortex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_cortex.c,11697,6ec6b338f389a593c316bb22a0110446f92cb063d56ab9c8f56fea4c2adca681,6ec6b338f389a593c316bb22a0110446f92cb063d56ab9c8f56fea4c2adca681,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_dma.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_dma.c,26648,cbe5a6ce8add054c1fe40f7492fd1f32c028f8ca2490c3798c5087295ecce4d9,cbe5a6ce8add054c1fe40f7492fd1f32c028f8ca2490c3798c5087295ecce4d9,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_exti.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_exti.c,14928,a15713e9f0371cbdde5cf4f3e283564307a4eacdb9674cf7f667357f5c5aac71,a15713e9f0371cbdde5cf4f3e283564307a4eacdb9674cf7f667357f5c5aac71,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_flash.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_flash.c,20591,298b60f12f91cbc43dbe16258cff53879b90faf5ef0e3897a5f3d1d187d575fe,298b60f12f91cbc43dbe16258cff53879b90faf5ef0e3897a5f3d1d187d575fe,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_flash_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_flash_ex.c,31012,0b74fafa6fc9534c38ef65bcb62a7cf07b425a315bbff9f0aaea3bdfc66b55d8,0b74fafa6fc9534c38ef65bcb62a7cf07b425a315bbff9f0aaea3bdfc66b55d8,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_gpio.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_gpio.c,18831,2cd38c437a9a1d0c32fd65394bf49ebcc31a56de0c73d9e517539503068021f5,2cd38c437a9a1d0c32fd65394bf49ebcc31a56de0c73d9e517539503068021f5,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_i2c.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_i2c.c,244721,7b71d97c597e6cc482380f64fd1db96295c12428063d97f30ac830340ddaf326,7b71d97c597e6cc482380f64fd1db96295c12428063d97f30ac830340ddaf326,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_i2c_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_i2c_ex.c,10908,163a2aef2446c901a75a4dcc772cf67a1bf187ea395834a68a5a97108c677adb,163a2aef2446c901a75a4dcc772cf67a1bf187ea395834a68a5a97108c677adb,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_pwr.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_pwr.c,16478,7e8e6ba7de3384a501b7b50f3ac7feb1b1b475849611c03e4bc8e78c8d21337d,7e8e6ba7de3384a501b7b50f3ac7feb1b1b475849611c03e4bc8e78c8d21337d,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_pwr_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_pwr_ex.c,8348,d8f0df6ce780c413937a9949c850ddb88fde905725516546e062c2f2abbc63cf,d8f0df6ce780c413937a9949c850ddb88fde905725516546e062c2f2abbc63cf,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_rcc.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_rcc.c,49821,fe601fa20f95e48d4bb2a9dd7409ff4d0637e184d6b3c4be4207777b246b2856,fe601fa20f95e48d4bb2a9dd7409ff4d0637e184d6b3c4be4207777b246b2856,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_rcc_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_rcc_ex.c,34931,128a32f4ee22c9741b76c25eaebca1269aab92669721e8ca0bac80643f1be0b5,128a32f4ee22c9741b76c25eaebca1269aab92669721e8ca0bac80643f1be0b5,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_tim.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_tim.c,244487,63c42e6957bc759da4bff4c375752c8f963132efc28b7889fada70cdf1d887f1,63c42e6957bc759da4bff4c375752c8f963132efc28b7889fada70cdf1d887f1,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_tim_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_tim_ex.c,79487,0e43f2621c8b0583c14dd0d38865cd6b64e206b71f1cec62724894f19f6a1768,0e43f2621c8b0583c14dd0d38865cd6b64e206b71f1cec62724894f19f6a1768,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_uart.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_uart.c,142797,0724ea2e1d4e53da86562e0eb8be43c0cecdab369ce27ac312bb9b4d883545df,0724ea2e1d4e53da86562e0eb8be43c0cecdab369ce27ac312bb9b4d883545df,utf-8 BOM/newlines normalized
main,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_uart_ex.c,Drivers/STM32F0xx_HAL_Driver/Src/stm32f0xx_hal_uart_ex.c,31796,6f70a7275719d4c745411e9c1531c32d6ee9a80e13c978e2bcbda8d39153d4c3,6f70a7275719d4c745411e9c1531c32d6ee9a80e13c978e2bcbda8d39153d4c3,utf-8 BOM/newlines normalized
main,MDK-ARM/startup_stm32f030x8.s,MDK-ARM/startup_stm32f030x8.s,9525,ced5779d000dc89b58cd8e05373f5b315aed1f3a2dd1a7450e1c81fa19231dd0,2b576bda300fb088c3855773b2421249029870451786dc0d99e0b9a6faae8e6e,utf-8 BOM/newlines normalized
main,MDK-ARM/tw66gw02.uvprojx,MDK-ARM/tw66gw02.uvprojx,45437,c1b313d01aa8da653aa3c116e5aab768a9da660a64dcb22f17edd41375f22222,c1b313d01aa8da653aa3c116e5aab768a9da660a64dcb22f17edd41375f22222,utf-8 BOM/newlines normalized
main,MDK-ARM/tw66gw02_app.sct,MDK-ARM/tw66gw02_app.sct,336,4572905ea080f928996a9bc0cd89a594c82f48edf0a9063771291b7e57a98706,4572905ea080f928996a9bc0cd89a594c82f48edf0a9063771291b7e57a98706,utf-8 BOM/newlines normalized
main,MDK-ARM/tw66gw02_direct.sct,MDK-ARM/tw66gw02_direct.sct,268,3dac24cd69ecdb1b533440d464189a34b7150f3cd89766cda02e794c13ee4e01,3dac24cd69ecdb1b533440d464189a34b7150f3cd89766cda02e794c13ee4e01,utf-8 BOM/newlines normalized
main,MDK-ARM/tw66gw02_factory.sct,MDK-ARM/tw66gw02_factory.sct,367,28642fb9822b6558a3f4ef7da85fed37adfffe3f96c1d0e624cc094ec2138cd4,28642fb9822b6558a3f4ef7da85fed37adfffe3f96c1d0e624cc094ec2138cd4,utf-8 BOM/newlines normalized
main,OS/TaskScheduler.c,OS/TaskScheduler.c,5467,b76d41c1074d5ddc4b86d9cbd7ff2fec14a24fa1743418b97a95896c9d356cea,b76d41c1074d5ddc4b86d9cbd7ff2fec14a24fa1743418b97a95896c9d356cea,raw bytes
main,OS/TaskScheduler.h,OS/TaskScheduler.h,919,9c297c2253e6b043935e02bf21d824d081b9db41e0c122232c41986ec62406e8,9c297c2253e6b043935e02bf21d824d081b9db41e0c122232c41986ec62406e8,raw bytes
main,PrepareFactoryBootImage.ps1,PrepareFactoryBootImage.ps1,703,e6bba671feca2344dbd3f4d561a7e70c578b00b7963760a70bc0c2fe5502a171,e6bba671feca2344dbd3f4d561a7e70c578b00b7963760a70bc0c2fe5502a171,utf-8 BOM/newlines normalized
main,ProgramBootloaderOnlyWithJLink.ps1,ProgramBootloaderOnlyWithJLink.ps1,2424,6971b3953d4a3b30028a7f0055fbfe251c7b055a36344384f0c8c26bdee4060b,6971b3953d4a3b30028a7f0055fbfe251c7b055a36344384f0c8c26bdee4060b,utf-8 BOM/newlines normalized
main,ProgramFactoryWithJLink.ps1,ProgramFactoryWithJLink.ps1,2531,ccbf2fef56fcc0f42980ca81d389a9021550c5526965975a817194807d2f7829,ccbf2fef56fcc0f42980ca81d389a9021550c5526965975a817194807d2f7829,utf-8 BOM/newlines normalized
main,ReadStartupStateWithJLink.ps1,ReadStartupStateWithJLink.ps1,1423,9b379cd8bd5eef8340c1b641887606f931128745fa432f8932eda0f113794043,9b379cd8bd5eef8340c1b641887606f931128745fa432f8932eda0f113794043,utf-8 BOM/newlines normalized
main,tests/test_ota_artifacts.py,tests/test_ota_artifacts.py,6633,b348e65dcc19d35141b27697d45cded75014fbb3e33b2e65ddeec78f5309af2b,b348e65dcc19d35141b27697d45cded75014fbb3e33b2e65ddeec78f5309af2b,utf-8 BOM/newlines normalized
main,tw66gw02.ioc,tw66gw02.ioc,8033,d368cbfcb7755b8f94444f4df1dac49c5fb4dc274726093afe32c58dfae1f28d,05ae1cf0cc24227187df25ef22dfcf6b4136705d66fc71d2f175731e76af53f7,utf-8 BOM/newlines normalized
snapshot-10,Bootloader/boot_main.c,10/tw66gw02/Bootloader/boot_main.c,11380,a9e114855a8fca13113f3b7d68252c33626c46bf627293b71a78b6805084c13d,a9e114855a8fca13113f3b7d68252c33626c46bf627293b71a78b6805084c13d,utf-8 BOM/newlines normalized
snapshot-10,Bootloader/bootloader.sct,10/tw66gw02/Bootloader/bootloader.sct,259,8d70f5f18a0d4bf89f5d0b368a3ac5f945b73c91978511a67b5139b6e1bfd464,8d70f5f18a0d4bf89f5d0b368a3ac5f945b73c91978511a67b5139b6e1bfd464,utf-8 BOM/newlines normalized
snapshot-10,Bootloader/build_bootloader.ps1,10/tw66gw02/Bootloader/build_bootloader.ps1,2152,76b5db28284eb61b7b58dab95da7ea468b5fccd051d7fd2f3f42235bc563460d,76b5db28284eb61b7b58dab95da7ea468b5fccd051d7fd2f3f42235bc563460d,utf-8 BOM/newlines normalized
snapshot-10,Bootloader/build_min_bootloader.ps1,10/tw66gw02/Bootloader/build_min_bootloader.ps1,2152,e381e8417a9b2663cfed0552dd0c992f633758b207fca5dafb73a89ada002867,e381e8417a9b2663cfed0552dd0c992f633758b207fca5dafb73a89ada002867,utf-8 BOM/newlines normalized
snapshot-10,Bootloader/min_boot_main.c,10/tw66gw02/Bootloader/min_boot_main.c,1830,c0b1db636b5838e27321b7d9a73807a2c5da35ebdf18e408601622245b95e214,c0b1db636b5838e27321b7d9a73807a2c5da35ebdf18e408601622245b95e214,utf-8 BOM/newlines normalized
snapshot-10,BSP/battery_level.c,10/tw66gw02/BSP/battery_level.c,6493,3a119978004d7d1e9bc8253493ff9f6be67044a6434e12889193ea4e301574fb,e983b98720507c5f65d4170b7a1a87e003dc7fc50716718cee1dba62d949d25e,utf-8 BOM/newlines normalized
snapshot-10,BSP/battery_level.h,10/tw66gw02/BSP/battery_level.h,1184,b0fe7f6466ccfcfdd043222cc979a34e2d988e4762476bcffa5310f34327337e,ce136753cd467a3a259965318bf92bbc327f4307695da11b88c675788bf33935,utf-8 BOM/newlines normalized
snapshot-10,BSP/bh66f5242.c,10/tw66gw02/BSP/bh66f5242.c,2017,c49c8c8420a7d54268a294fb74b6a3bd28c0ca671e7b264dbfb674ef9ffb6add,f052891a07b43ce86dae7100d80a7dbc07c275c04a9aa89c2a58bf8159c94be2,utf-8 BOM/newlines normalized
